id,enrollee_id,gender,relevent_experience,education_level,major_discipline,experience,Training_Hours,Years_of_Experience,Relevant_Experience_Score
11318,352,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
12598,12415,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
13500,4084,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
40,2547,Female,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
1300,8585,Female,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
1701,14336,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
2198,4344,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
13645,33198,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
16998,22248,Female,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
3770,18838,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
9784,11690,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
12800,22736,Male,No relevent experience,Graduate,STEM,16.0,<20,11-20,16.0
14970,13991,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
5052,396,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
6965,16940,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
8978,22122,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
9983,13212,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
12195,1654,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
2478,13734,Male,Has relevent experience,Phd,STEM,16.0,<20,11-20,64.0
5801,24117,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
7055,18249,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
11046,17159,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
5870,14872,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
6084,20452,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
7630,17613,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
13376,25660,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
2302,7222,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
2857,16891,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
7187,26878,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
6065,2839,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
13388,5972,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
17659,10337,Male,No relevent experience,Masters,STEM,16.0,<20,11-20,16.0
1577,28157,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
5676,4246,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
13747,21847,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
15095,8863,Female,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
15460,1484,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
1125,28774,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
14312,27937,Other,No relevent experience,Graduate,STEM,16.0,<20,11-20,16.0
17280,15508,Male,Has relevent experience,Graduate,STEM,16.0,<20,11-20,64.0
773,31489,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
2932,11306,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
12164,13514,Other,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
16420,10174,Male,Has relevent experience,Masters,STEM,16.0,<20,11-20,64.0
10787,10534,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
3766,29932,Female,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
18237,29994,Female,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
15599,31392,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
9483,28382,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
7560,11030,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
3653,26641,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
18219,31938,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
2346,5565,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
17072,5116,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
7918,29060,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
16723,17588,Female,Has relevent experience,Phd,STEM,17.0,>80,11-20,84.0
1107,32605,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
3690,32677,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
7259,26990,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
16022,12258,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
16947,5963,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
14949,29180,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
17826,25898,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
10584,4812,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
2890,22470,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
13442,21430,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
16499,29041,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
9376,1949,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
15720,25086,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
18103,15236,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
1956,1606,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
11084,30703,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
18414,20734,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
8505,30681,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
5550,18636,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
389,23505,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
14631,30010,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
2390,10538,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
16925,12966,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
14089,2749,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
7101,10627,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
4249,4164,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
7468,23268,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
17558,7164,Female,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
14053,27623,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
14361,7750,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
3772,9691,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
12894,30151,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
17507,17715,Female,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
15486,17753,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
15735,2750,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
15945,22909,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
19058,15607,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
5207,23720,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
14581,23310,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
14982,8056,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
13841,9392,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
3055,12877,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
3545,32644,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
15444,17011,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
17750,15122,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
19018,21006,Male,Has relevent experience,Masters,STEM,17.0,>80,11-20,84.0
3138,1805,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
18147,86,Male,Has relevent experience,Graduate,STEM,17.0,>80,11-20,84.0
4910,2154,Male,Has relevent experience,Masters,STEM,17.0,61-80,11-20,79.0
9307,2193,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
16373,30012,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
7169,2997,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
12866,8460,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
1358,26762,Male,Has relevent experience,Masters,STEM,17.0,61-80,11-20,79.0
16816,1378,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
9869,25832,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
2013,10087,Male,No relevent experience,Graduate,STEM,17.0,61-80,11-20,76.0
2461,9583,Male,Has relevent experience,Masters,STEM,17.0,61-80,11-20,79.0
13904,12300,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
11281,22728,Male,Has relevent experience,Masters,STEM,17.0,61-80,11-20,79.0
7935,16730,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
14608,19898,Male,No relevent experience,Masters,STEM,17.0,61-80,11-20,76.0
10599,15643,Male,Has relevent experience,Graduate,STEM,17.0,61-80,11-20,79.0
15353,10654,Male,Has relevent experience,Masters,STEM,17.0,61-80,11-20,79.0
9077,22831,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
12777,26988,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
15606,30934,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
1398,10186,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
4983,31589,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
17149,18295,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
17300,14286,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
14548,27507,Female,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
14633,9565,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
4395,25022,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
7646,20400,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
14599,31561,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
5328,12421,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
10116,28923,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
17159,27825,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
539,9684,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
7528,4501,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
10262,20394,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
13222,31644,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
13940,33196,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
1780,3058,Male,Has relevent experience,Masters,STEM,17.0,41-60,11-20,74.0
16899,29085,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
17201,33170,Male,Has relevent experience,Graduate,STEM,17.0,41-60,11-20,74.0
769,17781,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18935,21711,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18231,6915,Male,No relevent experience,Masters,STEM,17.0,20-40,11-20,36.0
9754,30716,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
13698,23103,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
3066,32933,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18865,31805,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18339,3143,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
3789,2440,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
6878,32204,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
15037,22357,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
9481,30307,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
14618,24037,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
5976,13017,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
11531,11429,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
10358,9452,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
10796,1122,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
5560,5915,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
6364,20534,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
6691,3146,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
8633,32782,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
11109,20582,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
17010,33173,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18501,32878,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
12730,23830,Female,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
17237,9400,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18043,6038,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
2216,25396,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
2460,1562,Male,No relevent experience,Graduate,STEM,17.0,20-40,11-20,36.0
5818,20002,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
5790,1987,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
12187,10734,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
5363,27852,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
7141,29631,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
11042,32005,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
12289,4970,Male,Has relevent experience,Masters,STEM,17.0,20-40,11-20,69.0
9415,1913,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
16805,25302,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
17161,1170,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
18187,26460,Male,Has relevent experience,Graduate,STEM,17.0,20-40,11-20,69.0
7728,27249,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
10272,22898,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
14754,24986,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
5302,6247,Male,No relevent experience,Graduate,STEM,17.0,<20,11-20,16.0
9934,6753,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
15405,22600,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
19088,25566,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
7589,28506,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
16676,614,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
18727,24615,Female,No relevent experience,Phd,STEM,17.0,<20,11-20,16.0
2750,3506,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
11787,16269,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
17879,11245,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
868,7710,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
1685,28624,Female,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
7293,15733,Female,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
7917,26729,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
8958,14399,Male,No relevent experience,Graduate,STEM,17.0,<20,11-20,16.0
14914,28436,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
5463,6542,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
6015,11750,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
4039,7192,Male,No relevent experience,Graduate,STEM,17.0,<20,11-20,16.0
12088,11868,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
15970,6479,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
19141,7782,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
1354,8906,Female,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
11852,3411,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
16825,281,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
12842,15994,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
15568,32983,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
8246,26685,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
17196,2040,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
8031,25988,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
3953,27149,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
13641,31868,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
4838,14072,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
11433,4800,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
15595,2840,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
5636,28525,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
6774,18826,Female,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
15027,8935,Male,Has relevent experience,Graduate,STEM,17.0,<20,11-20,64.0
17222,16194,Male,Has relevent experience,Masters,STEM,17.0,<20,11-20,64.0
13287,4572,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
14065,24122,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
17630,3102,Male,Has relevent experience,Phd,STEM,18.0,>80,11-20,84.0
6826,11321,Female,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
3305,28906,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
11211,15439,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
12186,1599,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
8202,32858,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
15367,22232,Male,Has relevent experience,Phd,STEM,18.0,>80,11-20,84.0
11623,11675,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
2000,26024,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
2586,1535,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
9333,28424,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
13302,32497,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
9148,722,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
15513,23287,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
8874,15193,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
5211,20008,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
13492,11457,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
13996,4076,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
1516,7713,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
986,12284,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
319,31401,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
6907,27601,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
16791,31898,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
1467,29811,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
8154,8928,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
2943,6313,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
12775,18507,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
17442,6528,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
18917,11266,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
17811,16592,Male,No relevent experience,Graduate,STEM,18.0,>80,11-20,96.0
5845,19178,Male,No relevent experience,Graduate,STEM,18.0,>80,11-20,96.0
7688,25923,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
16679,26649,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
8866,1228,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
551,11739,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
2918,2157,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
6727,9129,Male,Has relevent experience,Masters,STEM,18.0,>80,11-20,84.0
7669,1063,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
4756,33379,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
14565,29361,Male,Has relevent experience,Graduate,STEM,18.0,>80,11-20,84.0
1598,24511,Female,Has relevent experience,Masters,STEM,18.0,61-80,11-20,79.0
3158,1428,Female,No relevent experience,Graduate,STEM,18.0,61-80,11-20,76.0
5304,4960,Male,No relevent experience,Graduate,STEM,18.0,61-80,11-20,76.0
29,10408,Male,Has relevent experience,Graduate,STEM,18.0,61-80,11-20,79.0
7851,14185,Male,Has relevent experience,Masters,STEM,18.0,61-80,11-20,79.0
5281,2982,Male,Has relevent experience,Masters,STEM,18.0,61-80,11-20,79.0
8657,25938,Male,Has relevent experience,Graduate,STEM,18.0,61-80,11-20,79.0
15717,26818,Male,Has relevent experience,Masters,STEM,18.0,61-80,11-20,79.0
2225,27461,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
2534,24430,Male,No relevent experience,Graduate,STEM,18.0,41-60,11-20,56.0
10348,10972,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
9365,23600,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
11246,2241,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
13416,11039,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
13670,22757,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
10343,32993,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
11276,3556,Male,No relevent experience,Phd,STEM,18.0,41-60,11-20,56.0
12402,19194,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
363,28229,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
7389,24335,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
3771,10382,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
6254,14854,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
10257,5783,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
17515,22977,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
2944,25482,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
6744,20095,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
8864,29793,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
9590,32171,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
12615,23146,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
17853,12230,Male,No relevent experience,Masters,STEM,18.0,41-60,11-20,56.0
18058,31617,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
3694,31532,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
8737,20531,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
15512,16697,Male,Has relevent experience,Masters,STEM,18.0,41-60,11-20,74.0
18997,13225,Male,Has relevent experience,Graduate,STEM,18.0,41-60,11-20,74.0
517,3920,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
12979,7609,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
14096,10731,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
8997,20510,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
4636,12200,Other,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
16157,18628,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
3162,24623,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
3768,12566,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
6930,265,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
7613,24121,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
12784,32062,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
11949,1446,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
6431,1752,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
9222,16012,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
17200,17136,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
2789,3640,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
8701,1740,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
13301,25709,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
16057,10746,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
9298,12103,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
11560,2787,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
7047,373,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
1058,700,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
6806,25267,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
9361,25809,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
2367,22981,Male,Has relevent experience,Phd,STEM,18.0,20-40,11-20,69.0
2825,13885,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
6140,14221,Male,Has relevent experience,Phd,STEM,18.0,20-40,11-20,69.0
7119,31067,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
12411,25460,Male,Has relevent experience,Graduate,STEM,18.0,20-40,11-20,69.0
2152,23902,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
14114,19826,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
4044,27757,Male,Has relevent experience,Masters,STEM,18.0,20-40,11-20,69.0
6283,25992,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
1528,12133,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
4424,8129,Male,Has relevent experience,Phd,STEM,18.0,<20,11-20,64.0
6957,22160,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
15266,19163,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
